# ./FR-trace starting at Fri Nov  2 18:46:55 2018
################# CONFIG #################
# slot=3500
# samples=10000
# threshold=100
# idle=500
# pdathreads=0
# nmonitored=3
#   monitor0=./num ybn_sqr 0x2b7d
#   monitor1=./num ybn_mul 0x22ea
#   monitor2=./num ybn_modexp 0x2d9f
# nevicted=0
# npdatargets=0
############## SYSTEM INFO ###############
# mastik_version=0.02
# sysname=Linux
# nodename=ArchLinux
# release=4.18.16-arch1-1-ARCH
# version=#1 SMP PREEMPT Sat Oct 20 22:06:45 UTC 2018
# machine=x86_64
################## DATA ##################
232 184 196 
243 184 196 
232 176 179 
223 187 226 
232 184 196 
211 187 193 
205 190 196 
226 243 193 
232 184 190 
232 187 193 
243 184 196 
235 184 182 
246 184 193 
229 859 404 
936 300 182 
449 184 906 
249 184 193 
226 173 193 
232 184 258 
232 173 196 
232 187 190 
237 184 193 
799 184 196 
232 184 179 
285 187 196 
437 187 196 
235 187 193 
229 181 193 
229 170 193 
232 187 196 
232 184 193 
229 176 199 
232 184 196 
243 184 193 
229 173 179 
246 181 235 
232 173 193 
229 184 196 
194 184 196 
202 181 193 
232 187 190 
226 187 193 
194 181 193 
202 184 193 
208 184 193 
229 173 190 
229 205 193 
232 184 196 
229 176 193 
229 176 185 
374 187 208 
235 173 185 
229 181 199 
240 184 199 
345 173 193 
220 181 196 
226 176 193 
235 170 196 
235 273 193 
232 170 193 
229 173 196 
238 86 185 
137 86 92 
232 202 128 
232 151 92 
240 196 92 
158 173 92 
205 184 89 
249 184 92 
232 184 92 
238 184 92 
229 173 95 
229 173 92 
240 184 89 
235 167 149 
232 184 98 
240 256 89 
211 184 84 
208 187 98 
246 187 98 
752 184 92 
232 187 89 
243 184 86 
256 170 89 
238 184 89 
226 173 101 
232 184 89 
235 184 92 
229 184 92 
202 187 89 
226 181 98 
208 187 81 
936 187 92 
235 187 89 
232 179 89 
211 187 89 
240 181 92 
229 176 81 
395 196 92 
329 297 92 
196 181 89 
232 181 89 
232 184 89 
229 176 81 
205 190 95 
243 187 92 
235 170 92 
205 187 98 
232 173 89 
511 187 95 
226 184 89 
243 184 92 
482 1584 92 
690 455 84 
333 167 98 
814 187 89 
240 184 98 
232 173 92 
238 181 101 
238 187 104 
240 184 92 
232 187 92 
241 184 104 
229 181 95 
232 178 89 
240 184 86 
229 187 81 
229 184 92 
240 184 98 
232 181 81 
232 184 92 
235 187 92 
235 176 92 
930 244 81 
249 184 92 
758 182 95 
232 190 92 
205 214 140 
413 187 89 
232 184 95 
232 196 92 
235 184 81 
232 228 98 
240 187 98 
226 187 95 
237 184 95 
235 173 92 
235 184 81 
246 187 92 
232 179 92 
229 187 89 
243 187 92 
229 173 95 
229 187 92 
232 181 92 
229 173 81 
235 173 92 
243 173 95 
232 187 92 
235 190 92 
240 190 95 
229 193 89 
250 240 92 
232 184 92 
669 173 95 
232 187 89 
240 190 92 
315 187 92 
312 333 89 
249 184 92 
235 184 81 
243 187 92 
249 187 98 
232 173 92 
237 187 92 
235 176 92 
232 173 89 
243 184 89 
241 173 95 
232 187 95 
243 184 92 
232 184 84 
232 187 89 
243 184 89 
235 184 81 
205 184 95 
243 187 89 
273 217 89 
170 81 92 
240 187 193 
936 187 202 
232 187 196 
240 184 193 
553 173 199 
232 187 196 
246 187 237 
235 181 185 
232 187 196 
232 187 196 
232 285 220 
232 184 202 
232 176 193 
232 184 196 
261 1087 348 
205 184 182 
232 187 196 
235 228 193 
229 176 199 
229 184 193 
243 187 193 
226 190 185 
229 184 190 
232 184 196 
229 173 193 
232 187 193 
246 181 193 
232 173 196 
229 190 190 
240 187 196 
832 184 193 
229 190 190 
229 173 193 
458 176 193 
232 187 193 
229 170 196 
229 181 185 
232 190 193 
240 187 190 
243 184 199 
232 181 193 
229 193 202 
229 179 199 
229 184 196 
232 184 196 
232 193 193 
243 184 193 
229 173 205 
205 170 226 
639 386 805 
1034 1619 282 
306 187 196 
243 184 193 
232 184 190 
229 187 190 
240 190 196 
229 170 196 
270 184 246 
202 187 188 
746 184 190 
241 196 202 
243 193 202 
404 187 196 
229 190 196 
229 173 196 
247 193 176 
243 187 187 
235 184 185 
226 184 193 
240 184 196 
238 176 193 
232 190 193 
229 176 193 
238 173 196 
232 184 202 
229 190 193 
232 181 196 
229 184 193 
240 181 193 
232 173 193 
235 187 193 
243 184 193 
229 190 182 
235 184 193 
232 187 199 
205 707 199 
229 184 196 
240 184 193 
624 184 193 
240 184 199 
243 184 193 
244 173 196 
238 184 190 
226 173 196 
235 173 179 
240 184 193 
232 187 193 
229 184 196 
246 184 193 
232 173 193 
229 184 199 
214 187 196 
232 184 229 
229 184 196 
249 184 193 
229 181 196 
229 184 193 
243 181 196 
226 176 199 
232 190 193 
232 184 193 
229 173 185 
232 184 196 
226 184 196 
889 173 196 
235 184 196 
229 176 193 
523 184 196 
240 184 193 
235 173 199 
1260 443 630 
229 184 205 
238 184 190 
238 176 196 
243 184 190 
229 173 193 
229 184 193 
243 184 196 
229 184 182 
229 187 190 
229 173 199 
229 176 196 
235 187 193 
235 187 196 
235 184 199 
229 181 193 
232 176 193 
235 184 202 
240 184 196 
235 176 196 
232 184 193 
240 184 190 
243 187 193 
776 173 196 
232 187 196 
232 205 193 
416 187 193 
240 181 196 
229 170 179 
241 184 196 
240 190 196 
229 173 193 
232 190 190 
202 181 231 
232 176 372 
482 404 241 
229 184 193 
232 184 182 
243 187 193 
240 187 196 
232 187 196 
229 184 202 
232 184 196 
232 184 199 
232 190 196 
240 187 190 
232 190 193 
232 187 193 
232 184 193 
235 187 196 
240 187 199 
502 327 199 
229 321 196 
243 184 196 
232 173 182 
330 184 196 
243 184 196 
229 176 193 
232 184 193 
243 187 193 
226 173 196 
229 184 202 
243 187 193 
229 193 193 
226 190 199 
249 184 199 
202 184 190 
229 226 235 
226 181 182 
244 173 196 
205 170 190 
318 214 190 
229 190 193 
249 184 190 
226 187 199 
710 425 374 
624 294 232 
238 170 193 
886 170 193 
261 232 196 
229 184 241 
571 173 196 
243 199 190 
223 184 179 
208 208 309 
229 170 193 
235 184 187 
229 181 199 
229 181 196 
270 205 223 
229 184 190 
226 187 202 
226 184 191 
232 261 223 
252 181 196 
232 181 179 
238 196 202 
232 170 179 
235 190 190 
223 193 196 
229 173 196 
226 184 202 
